Image Location,Analysis Region,Analysis Inputs,Object Id,XMin,XMax,YMin,YMax,Opal 520 Copies,Opal 520 Area (µm²),Opal 520 Classification,Opal 520 Cell Intensity,Opal 520 Avg Intensity,Opal 570 Copies,Opal 570 Area (µm²),Opal 570 Classification,Opal 570 Cell Intensity,Opal 570 Avg Intensity,Opal 620 Copies,Opal 620 Area (µm²),Opal 620 Classification,Opal 620 Cell Intensity,Opal 620 Avg Intensity,Opal 690 Copies,Opal 690 Area (µm²),Opal 690 Classification,Opal 690 Cell Intensity,Opal 690 Avg Intensity,Cell Area (µm²),Cytoplasm Area (µm²),Nucleus Area (µm²),Nucleus Perimeter (µm),Nucleus Roundness
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4517,8217,8239,692,712,10,4.181472,3,1.239328,0.296386,3,1.229845,1,0.444586,0.361498,5,2.459689,2,0.885191,0.359879,8,4.181472,2,2.773734,0.663339,85.84316,60.01642,25.82674,20.83001,0.745139
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4579,8049,8085,774,797,2,1.475814,1,0.300297,0.203479,2,0.983876,1,0.538158,0.546978,1,0.245969,1,0.044719,0.181807,16,8.608913,4,5.697328,0.661794,131.1014,61.98417,69.11727,41.16406,0.607183
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4685,8232,8263,896,923,4,1.721783,2,0.379221,0.220249,2,1.475814,1,0.50545,0.342489,1,0.983876,1,0.2336,0.237428,3,2.213721,1,1.0698,0.483259,147.0894,93.71416,53.37526,39.6762,0.550672
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4702,8733,8770,909,930,8,3.689534,2,1.006189,0.272714,1,0.737907,1,0.234694,0.318054,10,6.88713,3,1.654534,0.240236,4,2.213721,2,1.602823,0.72404,155.9443,106.9965,48.94782,33.72477,0.561574
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4722,8482,8509,924,947,3,2.459689,1,0.390206,0.15864,16,10.08473,4,3.530334,0.350067,1,0.245969,1,0.043573,0.177147,107,28.77837,4,38.96245,1.35388,110.686,58.29464,52.39138,34.71668,0.673929
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4789,7693,7726,965,996,7,2.213721,2,0.849796,0.383877,1,0.737907,1,0.311389,0.316492,49,23.85899,4,7.911364,0.331588,3,0.983876,1,0.411948,0.418699,155.9443,90.51657,65.42774,43.64383,0.628545
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4790,7260,7288,968,995,8,3.935503,2,0.971531,0.246863,193,36.64937,4,42.05527,1.147503,111,28.77837,4,17.78274,0.61792,28,7.625037,4,9.767661,1.280998,119.5409,58.04867,61.49224,39.18025,0.656761
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4796,7388,7407,969,992,3,0.737907,1,0.10205,0.138297,4,2.951627,2,0.967286,0.327713,2,0.737907,1,0.13973,0.18936,10,4.919379,3,3.578976,0.727526,85.10526,62.72208,22.38317,19.8381,0.788726
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4799,7595,7616,970,998,3,1.721783,1,0.285448,0.165786,82,30.74612,4,17.66177,0.574439,1,0.491938,1,0.083613,0.169966,3,1.475814,1,0.862771,0.584607,115.6054,77.23425,38.37115,30.74906,0.697388
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4800,7651,7663,974,993,2,0.491938,1,0.076138,0.154771,3,1.721783,1,0.455647,0.264637,1,0.245969,1,0.050022,0.203367,66,20.16945,4,24.05189,1.192491,44.76635,28.04046,16.72589,16.36643,0.646342
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4827,7575,7598,998,1016,3,1.229845,1,0.25709,0.209043,63,30.74612,4,13.61307,0.442757,1,0.245969,1,0.046808,0.1903,45,21.64527,4,16.29185,0.752675,74.28262,49.43976,24.84286,22.31787,0.622501
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4828,7708,7732,998,1035,5,2.705658,2,0.519856,0.192137,2,0.491938,1,0.115257,0.234292,7,4.181472,2,0.884652,0.211565,62,29.76224,4,22.42833,0.753583,150.0411,82.15363,67.88743,41.66002,0.695753
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4855,7340,7363,1016,1044,1,0.491938,1,0.083763,0.170271,3,1.721783,1,0.547645,0.318069,2,0.983876,1,0.213592,0.217092,10,5.657286,3,3.470172,0.613399,125.6901,87.31898,38.37115,26.78144,0.731845
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4860,7537,7562,1022,1044,2,0.983876,1,0.244759,0.24877,4,1.967752,2,0.816854,0.41512,1,0.245969,1,0.040172,0.163322,18,10.82263,4,6.637725,0.613319,99.61742,60.26239,39.35503,30.25311,0.628084
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,4865,7586,7619,1024,1048,5,2.213721,2,0.461569,0.208504,1,0.983876,1,0.239456,0.24338,2,1.229845,1,0.286212,0.232722,69,34.43565,4,25.26024,0.733549,138.7265,88.30285,50.42363,33.72477,0.693685
